image_id,label_gan,type
seed_3398-lb_1--0ca5f5a8.png,0,gan
seed_3988063-lb_1--4b775367.png,0,gan
seed_4670789-lb_1--a0eb4a0e.png,0,gan
seed_7061696-lb_1--366de386.png,0,gan
seed_555246-lb_1--6a9f9cf3.png,0,gan
ISIC_0028929,1,real
seed_3163371-lb_1--359f48c4.png,0,gan
seed_7793285-lb_1--86ea526a.png,0,gan
seed_9364220-lb_1--a4425fc9.png,0,gan
seed_7493428-lb_1--cf232b98.png,0,gan
seed_165789-lb_1--85292a5a.png,0,gan
seed_736492-lb_1--5f4e5952.png,0,gan
ISIC_0031467,1,real
seed_7749896-lb_1--d903511a.png,0,gan
seed_2137042-lb_1--0b9e96e2.png,0,gan
seed_3586137-lb_1--05018774.png,0,gan
ISIC_0033662,1,real
seed_6996312-lb_1--68dd0ad9.png,0,gan
seed_8272530-lb_1--79408690.png,0,gan
seed_4059393-lb_1--cacd6ab2.png,0,gan
seed_1891227-lb_1--065b2791.png,0,gan
seed_8381093-lb_1--6133aedd.png,0,gan
seed_973590-lb_1--4a2f1d65.png,0,gan
seed_9439654-lb_1--8882c106.png,0,gan
seed_2248474-lb_1--3925475c.png,0,gan
seed_7299246-lb_1--d5f9f17f.png,0,gan
seed_5403975-lb_1--07ebb3b3.png,0,gan
seed_4498655-lb_1--b069ae22.png,0,gan
seed_3765654-lb_1--2084b081.png,0,gan
seed_1903428-lb_1--854a75da.png,0,gan
seed_6897704-lb_1--4b33e9fd.png,0,gan
seed_2401660-lb_1--71113c45.png,0,gan
ISIC_0027844,1,real
seed_6730288-lb_1--c6e842f1.png,0,gan
seed_5970834-lb_1--00e216ea.png,0,gan
seed_4979616-lb_1--f67882dc.png,0,gan
seed_8277746-lb_1--f4f3a726.png,0,gan
seed_5372689-lb_1--ed77a9bb.png,0,gan
seed_467113-lb_1--2750e13c.png,0,gan
seed_8023539-lb_1--39817649.png,0,gan
seed_7138132-lb_1--ed161802.png,0,gan
seed_589723-lb_1--e9df02bf.png,0,gan
seed_8304786-lb_1--3051f9de.png,0,gan
ISIC_0024803,1,real
seed_2047078-lb_1--61a5a3f0.png,0,gan
seed_7198111-lb_1--3d076258.png,0,gan
seed_8580940-lb_1--0682078d.png,0,gan
seed_8328508-lb_1--84b2925a.png,0,gan
ISIC_0025338,1,real
seed_5151031-lb_1--eabcbe2d.png,0,gan
ISIC_0027563,1,real
seed_6559948-lb_1--e355bc5f.png,0,gan
seed_3641225-lb_1--50c3e8bd.png,0,gan
seed_7724948-lb_1--2380178e.png,0,gan
ISIC_0026485,1,real
seed_5729731-lb_1--ce2c2779.png,0,gan
seed_7871579-lb_1--4208fc28.png,0,gan
seed_1928544-lb_1--b80a1e69.png,0,gan
ISIC_0030641,1,real
seed_3566580-lb_1--21b252d3.png,0,gan
seed_1256570-lb_1--805a3c3b.png,0,gan
seed_4633184-lb_1--34eb38d1.png,0,gan
seed_6730661-lb_1--121b531a.png,0,gan
seed_8301651-lb_1--108a407d.png,0,gan
seed_3301217-lb_1--a7068de0.png,0,gan
seed_7959634-lb_1--fc7c3c53.png,0,gan
seed_146576-lb_1--a6ee2f89.png,0,gan
seed_2030811-lb_1--7821633b.png,0,gan
seed_3197454-lb_1--edce2aea.png,0,gan
seed_7728357-lb_1--b2890e89.png,0,gan
seed_3570742-lb_1--029af71d.png,0,gan
seed_2094179-lb_1--483cba90.png,0,gan
ISIC_0031571,1,real
ISIC_0031926,1,real
seed_3103306-lb_1--378a0e33.png,0,gan
ISIC_0030721,1,real
seed_6785206-lb_1--ac3a00a2.png,0,gan
seed_2857716-lb_1--00a55f88.png,0,gan
seed_1898571-lb_1--b3387e64.png,0,gan
seed_9042228-lb_1--8cc74ad1.png,0,gan
seed_8516451-lb_1--91f79873.png,0,gan
seed_9988152-lb_1--45f54872.png,0,gan
seed_4544155-lb_1--068f4c29.png,0,gan
seed_4012187-lb_1--71f2f84e.png,0,gan
seed_4776336-lb_1--541f6cfc.png,0,gan
seed_4330507-lb_1--c86e65aa.png,0,gan
seed_8245033-lb_1--43fabd30.png,0,gan
seed_7465925-lb_1--07d66a6a.png,0,gan
seed_596769-lb_1--b1e18dc3.png,0,gan
seed_6370480-lb_1--e61be19e.png,0,gan
seed_6993413-lb_1--287aeac2.png,0,gan
seed_703086-lb_1--eb82e839.png,0,gan
seed_2777523-lb_1--f79e6a52.png,0,gan
seed_5284100-lb_1--256bc2a6.png,0,gan
ISIC_0033441,1,real
seed_5609464-lb_1--b00358ba.png,0,gan
seed_1054156-lb_1--4b4f5d86.png,0,gan
seed_6048081-lb_1--ebfff408.png,0,gan
seed_7191477-lb_1--47271d17.png,0,gan
ISIC_0033255,1,real
ISIC_0026269,1,real
seed_5172481-lb_1--6bc41a2d.png,0,gan
seed_3179317-lb_1--d24cf6ec.png,0,gan
seed_2487621-lb_1--8db652af.png,0,gan
ISIC_0031139,1,real
seed_9365927-lb_1--533c12da.png,0,gan
ISIC_0030545,1,real
ISIC_0031654,1,real
seed_7698582-lb_1--9bcb5767.png,0,gan
seed_182003-lb_1--696a4661.png,0,gan
ISIC_0026060,1,real
seed_5255135-lb_1--08a57742.png,0,gan
seed_5031932-lb_1--88636402.png,0,gan
ISIC_0031588,1,real
seed_4795426-lb_1--cd13fef5.png,0,gan
seed_6903313-lb_1--6c097e50.png,0,gan
ISIC_0032085,1,real
seed_6274066-lb_1--8c3e4654.png,0,gan
ISIC_0031802,1,real
ISIC_0028946,1,real
seed_6496987-lb_1--6348d51a.png,0,gan
ISIC_0026963,1,real
seed_5161894-lb_1--7fbc3530.png,0,gan
seed_7512595-lb_1--ec0099bd.png,0,gan
seed_9644113-lb_1--cd5fda46.png,0,gan
seed_1344595-lb_1--dbcdf58e.png,0,gan
seed_9429590-lb_1--3e2ac1a3.png,0,gan
seed_2316564-lb_1--ba4bf40e.png,0,gan
seed_499500-lb_1--55bfdf70.png,0,gan
seed_4961057-lb_1--d5add24d.png,0,gan
seed_9656214-lb_1--4ec6d6e3.png,0,gan
seed_487374-lb_1--b7e34a5b.png,0,gan
ISIC_0032749,1,real
seed_5145158-lb_1--84a08503.png,0,gan
ISIC_0024367,1,real
seed_9820729-lb_1--d62736a3.png,0,gan
seed_4325199-lb_1--130f8ad3.png,0,gan
seed_1255031-lb_1--5d476c4f.png,0,gan
seed_802855-lb_1--4522ca8b.png,0,gan
seed_9403824-lb_1--0b50df90.png,0,gan
seed_8759016-lb_1--0808516c.png,0,gan
seed_6190273-lb_1--f7b78363.png,0,gan
ISIC_0025107,1,real
seed_2743980-lb_1--169e0162.png,0,gan
seed_5282614-lb_1--56ecce76.png,0,gan
seed_8844265-lb_1--d01e0629.png,0,gan
ISIC_0028576,1,real
seed_7136909-lb_1--3e693c16.png,0,gan
ISIC_0034236,1,real
seed_497711-lb_1--4d0c8942.png,0,gan
seed_6803479-lb_1--b957da10.png,0,gan
seed_9395013-lb_1--78ceaa9d.png,0,gan
seed_8730-lb_1--afcb1c1e.png,0,gan
seed_4952331-lb_1--cfa24477.png,0,gan
seed_5238332-lb_1--bb0adb8c.png,0,gan
seed_2273039-lb_1--c3c8f597.png,0,gan
seed_2542859-lb_1--746f95fd.png,0,gan
seed_7160331-lb_1--6ff070c9.png,0,gan
seed_2576335-lb_1--dae577fe.png,0,gan
seed_4074162-lb_1--05230478.png,0,gan
ISIC_0027105,1,real
seed_2486557-lb_1--96c5d9b2.png,0,gan
seed_3110054-lb_1--e56733e9.png,0,gan
seed_5567837-lb_1--8e2b43f1.png,0,gan
ISIC_0025397,1,real
seed_8653601-lb_1--fe493fb6.png,0,gan
seed_1382336-lb_1--f9c803b5.png,0,gan
seed_4265940-lb_1--fd1047ed.png,0,gan
seed_4668795-lb_1--51c717d3.png,0,gan
seed_1065974-lb_1--5034286a.png,0,gan
seed_7168969-lb_1--7b41f396.png,0,gan
seed_6085787-lb_1--970d5e15.png,0,gan
seed_2920306-lb_1--f9f26a3e.png,0,gan
seed_9080088-lb_1--9b02b4a5.png,0,gan
seed_7650451-lb_1--7a91037a.png,0,gan
ISIC_0024387,1,real
seed_2834158-lb_1--36045190.png,0,gan
seed_512052-lb_1--7ba68148.png,0,gan
seed_4589394-lb_1--e8467bdc.png,0,gan
ISIC_0032561,1,real
ISIC_0028432,1,real
seed_3608797-lb_1--be931ade.png,0,gan
seed_8347088-lb_1--13f07e01.png,0,gan
seed_1492589-lb_1--2a761a9d.png,0,gan
seed_2724640-lb_1--01c80991.png,0,gan
seed_8729965-lb_1--040bf523.png,0,gan
seed_2042498-lb_1--f600a0cf.png,0,gan
seed_8074932-lb_1--34189912.png,0,gan
seed_1429938-lb_1--649c2e39.png,0,gan
seed_2275221-lb_1--32e597ba.png,0,gan
seed_562721-lb_1--5392dd64.png,0,gan
seed_6845928-lb_1--6c2eb351.png,0,gan
seed_7179107-lb_1--f6b1d74b.png,0,gan
seed_5383531-lb_1--57e6b777.png,0,gan
seed_3242077-lb_1--6747d5d4.png,0,gan
seed_5131677-lb_1--5a5c39f3.png,0,gan
seed_8746678-lb_1--9674561f.png,0,gan
seed_6178858-lb_1--d4b869fb.png,0,gan
seed_6150950-lb_1--2c1bb85d.png,0,gan
seed_8025222-lb_1--2228d446.png,0,gan
seed_2913076-lb_1--79d8af61.png,0,gan
seed_218337-lb_1--12368090.png,0,gan
seed_9787802-lb_1--2637aed4.png,0,gan
ISIC_0028700,1,real
seed_6539027-lb_1--d8034bf0.png,0,gan
ISIC_0027125,1,real
seed_8903604-lb_1--005f0a66.png,0,gan
seed_3852247-lb_1--a3086785.png,0,gan
ISIC_0025460,1,real
ISIC_0029696,1,real
seed_7698476-lb_1--ca1b10c6.png,0,gan
seed_2318720-lb_1--5336639c.png,0,gan
seed_4930315-lb_1--b75df10b.png,0,gan
seed_3750771-lb_1--8e37234c.png,0,gan
seed_1014081-lb_1--6d8cd184.png,0,gan
ISIC_0027393,1,real
seed_25201-lb_1--1fbb2ff1.png,0,gan
seed_8526970-lb_1--7b1ee18e.png,0,gan
seed_5289764-lb_1--004e0bdf.png,0,gan
ISIC_0025917,1,real
seed_2311529-lb_1--b2e9a045.png,0,gan
seed_6638816-lb_1--39035f1a.png,0,gan
seed_4229370-lb_1--589d5c1b.png,0,gan
seed_1537548-lb_1--08ffa21f.png,0,gan
seed_9593362-lb_1--77ca56bc.png,0,gan
seed_404332-lb_1--00cc8fb0.png,0,gan
ISIC_0031682,1,real
ISIC_0025663,1,real
seed_8082947-lb_1--798caee1.png,0,gan
seed_8287761-lb_1--e30e7bd5.png,0,gan
seed_9598898-lb_1--3d793d3b.png,0,gan
ISIC_0029803,1,real
seed_5065424-lb_1--91cdb1d4.png,0,gan
seed_1422921-lb_1--988de039.png,0,gan
ISIC_0025955,1,real
ISIC_0027800,1,real
seed_2219927-lb_1--4c186ce6.png,0,gan
seed_5839636-lb_1--b0644ab1.png,0,gan
seed_4099339-lb_1--e258b675.png,0,gan
seed_2320982-lb_1--06b7fb48.png,0,gan
seed_4769874-lb_1--d455bf64.png,0,gan
seed_8272294-lb_1--61877d40.png,0,gan
seed_1821401-lb_1--286392d8.png,0,gan
seed_6323415-lb_1--1c1780c3.png,0,gan
ISIC_0028993,1,real
seed_8831430-lb_1--456fab4b.png,0,gan
seed_902323-lb_1--0cf4f4cd.png,0,gan
seed_8593136-lb_1--29d24015.png,0,gan
seed_7263066-lb_1--00cd7d8b.png,0,gan
ISIC_0032159,1,real
seed_1050690-lb_1--aac29bec.png,0,gan
ISIC_0029877,1,real
seed_5345495-lb_1--4c596f92.png,0,gan
seed_9792195-lb_1--84aae47a.png,0,gan
seed_7329405-lb_1--9efdd166.png,0,gan
seed_5929436-lb_1--de9a4965.png,0,gan
seed_310804-lb_1--c770d75f.png,0,gan
seed_7186882-lb_1--a4e7a65d.png,0,gan
seed_7111445-lb_1--de74e1eb.png,0,gan
seed_7222413-lb_1--53ff63bd.png,0,gan
seed_1386812-lb_1--a100b9be.png,0,gan
ISIC_0028689,1,real
seed_5765168-lb_1--f36ee577.png,0,gan
seed_7841611-lb_1--d9bf0038.png,0,gan
seed_9897723-lb_1--9bdaf5bf.png,0,gan
ISIC_0026964,1,real
seed_3753343-lb_1--fdad8025.png,0,gan
seed_5250588-lb_1--f99191f0.png,0,gan
ISIC_0032918,1,real
seed_7960370-lb_1--cf33abdb.png,0,gan
seed_7318888-lb_1--23e0d1d9.png,0,gan
ISIC_0026914,1,real
seed_8256614-lb_1--f03cd6aa.png,0,gan
seed_5474182-lb_1--01ef2633.png,0,gan
seed_5414632-lb_1--d834ba10.png,0,gan
seed_9508816-lb_1--754c23cc.png,0,gan
seed_9432282-lb_1--bf540cd3.png,0,gan
seed_6591846-lb_1--a9e637cb.png,0,gan
seed_6866515-lb_1--53255cdc.png,0,gan
seed_8902692-lb_1--993daf7a.png,0,gan
seed_9998126-lb_1--7b03b2be.png,0,gan
seed_4401323-lb_1--6b807d6d.png,0,gan
seed_3431203-lb_1--ee1605f7.png,0,gan
seed_8269285-lb_1--4c03c38c.png,0,gan
seed_9789363-lb_1--53dcee1c.png,0,gan
seed_9947797-lb_1--7b4faa18.png,0,gan
ISIC_0026367,1,real
seed_7956489-lb_1--a5f94a09.png,0,gan
seed_2428345-lb_1--e14d5cfe.png,0,gan
seed_7053909-lb_1--7e695a42.png,0,gan
seed_7777024-lb_1--883944fb.png,0,gan
seed_9880114-lb_1--7bef241d.png,0,gan
ISIC_0030984,1,real
seed_51762-lb_1--91b0f517.png,0,gan
seed_6269260-lb_1--e9209234.png,0,gan
seed_8112473-lb_1--e4df30cd.png,0,gan
ISIC_0032233,1,real
seed_8202440-lb_1--ba72a2c2.png,0,gan
ISIC_0027741,1,real
seed_9244094-lb_1--b17bde35.png,0,gan
seed_7702944-lb_1--86c4321a.png,0,gan
seed_9034089-lb_1--5b471090.png,0,gan
seed_8611691-lb_1--eb6c2ab2.png,0,gan
ISIC_0024988,1,real
seed_2202584-lb_1--e16995e3.png,0,gan
seed_5749267-lb_1--c2830cfb.png,0,gan
ISIC_0028360,1,real
ISIC_0033756,1,real
seed_4014236-lb_1--8f516be5.png,0,gan
seed_5875852-lb_1--e14c61c6.png,0,gan
seed_6851364-lb_1--8ca48e4b.png,0,gan
seed_5379962-lb_1--ecb3f1c1.png,0,gan
ISIC_0026496,1,real
seed_1666579-lb_1--59da60b9.png,0,gan
seed_3974265-lb_1--6859941c.png,0,gan
seed_3742369-lb_1--e2def51e.png,0,gan
seed_5764228-lb_1--7fa74300.png,0,gan
seed_3245726-lb_1--9b75657a.png,0,gan
seed_9027033-lb_1--4ac72328.png,0,gan
seed_982855-lb_1--3e671341.png,0,gan
seed_7199873-lb_1--e351276d.png,0,gan
seed_8488611-lb_1--72caa511.png,0,gan
ISIC_0032398,1,real
seed_5589893-lb_1--7f8ea4a4.png,0,gan
seed_8927246-lb_1--6ee63d87.png,0,gan
seed_8994217-lb_1--63c52303.png,0,gan
seed_5423470-lb_1--6423f975.png,0,gan
seed_2483141-lb_1--f68c4295.png,0,gan
ISIC_0033052,1,real
seed_3875916-lb_1--42c8839a.png,0,gan
seed_6335431-lb_1--f4d2fb41.png,0,gan
seed_7926168-lb_1--64f87280.png,0,gan
seed_4923836-lb_1--7a2bf834.png,0,gan
seed_9959705-lb_1--c57288f4.png,0,gan
ISIC_0027396,1,real
seed_9333402-lb_1--3ceba6dc.png,0,gan
ISIC_0027432,1,real
seed_7500145-lb_1--4b62f53f.png,0,gan
seed_3631322-lb_1--9ed2383f.png,0,gan
seed_3305710-lb_1--bc414b76.png,0,gan
ISIC_0027597,1,real
seed_4931566-lb_1--1e3b6945.png,0,gan
seed_8058025-lb_1--db165727.png,0,gan
seed_4209082-lb_1--4d8acc8b.png,0,gan
seed_7472614-lb_1--0784d376.png,0,gan
seed_8649369-lb_1--817720cc.png,0,gan
seed_2766021-lb_1--64c09663.png,0,gan
seed_2210111-lb_1--79acf943.png,0,gan
seed_6967798-lb_1--b06f4653.png,0,gan
seed_8852424-lb_1--7cc82835.png,0,gan
ISIC_0031118,1,real
seed_960981-lb_1--6844f724.png,0,gan
seed_1630199-lb_1--092bfd3e.png,0,gan
seed_9999779-lb_1--70a54330.png,0,gan
seed_8018030-lb_1--a8afa3a3.png,0,gan
seed_8324748-lb_1--34796d5b.png,0,gan
seed_874242-lb_1--8c7ed810.png,0,gan
ISIC_0032704,1,real
seed_1813152-lb_1--3929d0ef.png,0,gan
seed_1722139-lb_1--3cca3184.png,0,gan
ISIC_0032107,1,real
seed_5481473-lb_1--ccf404aa.png,0,gan
seed_9547137-lb_1--888832ce.png,0,gan
seed_2677156-lb_1--0d7147fb.png,0,gan
seed_1322575-lb_1--d29ab790.png,0,gan
seed_148504-lb_1--96ceb491.png,0,gan
seed_3324322-lb_1--130e8547.png,0,gan
seed_9391521-lb_1--683bafb5.png,0,gan
seed_3061055-lb_1--12c305ff.png,0,gan
seed_2432128-lb_1--13fb5d01.png,0,gan
seed_7780099-lb_1--71f29e19.png,0,gan
seed_625331-lb_1--e2f104a7.png,0,gan
seed_9957004-lb_1--5f7c2ad6.png,0,gan
seed_7279327-lb_1--d7c74285.png,0,gan
seed_9034732-lb_1--544ffd68.png,0,gan
seed_7749994-lb_1--60efbf5d.png,0,gan
seed_8697791-lb_1--e1b9919f.png,0,gan
seed_8329243-lb_1--ce4d9ca5.png,0,gan
seed_4734426-lb_1--479ae923.png,0,gan
seed_7186889-lb_1--555d3095.png,0,gan
seed_7706757-lb_1--cc163c17.png,0,gan
seed_1750472-lb_1--05d04545.png,0,gan
seed_4720547-lb_1--c2b49bd0.png,0,gan
seed_7328218-lb_1--80b37c28.png,0,gan
seed_7181218-lb_1--57e5f671.png,0,gan
seed_5516707-lb_1--b04c65d9.png,0,gan
seed_177079-lb_1--5a084ad1.png,0,gan
seed_3322070-lb_1--8f46a2ba.png,0,gan
seed_9778194-lb_1--6db42848.png,0,gan
seed_3813521-lb_1--a592f7a4.png,0,gan
seed_2241052-lb_1--02905f68.png,0,gan
seed_3415429-lb_1--d72a6d6f.png,0,gan
seed_9861166-lb_1--5847e46b.png,0,gan
seed_8262774-lb_1--05515642.png,0,gan
seed_3298621-lb_1--4b7ce2a7.png,0,gan
ISIC_0028505,1,real
seed_541803-lb_1--c5731e5c.png,0,gan
seed_3962652-lb_1--15581b07.png,0,gan
seed_4023630-lb_1--57f63e0f.png,0,gan
seed_4803812-lb_1--0e024ea7.png,0,gan
seed_799905-lb_1--a39ae046.png,0,gan
seed_313432-lb_1--b2b95037.png,0,gan
seed_4017327-lb_1--dffca689.png,0,gan
seed_8972479-lb_1--fb636135.png,0,gan
seed_3468400-lb_1--bcb3a2ad.png,0,gan
seed_4154721-lb_1--cc7e602a.png,0,gan
seed_2321610-lb_1--bec14112.png,0,gan
seed_5908547-lb_1--84cab2a6.png,0,gan
seed_5807454-lb_1--924274d4.png,0,gan
seed_2265484-lb_1--0607a957.png,0,gan
seed_7581259-lb_1--f7fcbd09.png,0,gan
seed_6185758-lb_1--ab29dca3.png,0,gan
seed_2493608-lb_1--0636de78.png,0,gan
seed_5230310-lb_1--ebeebf90.png,0,gan
seed_1557639-lb_1--8e110cf7.png,0,gan
seed_6782270-lb_1--8e6f4217.png,0,gan
seed_8367759-lb_1--b2978a93.png,0,gan
seed_460928-lb_1--ec4c3b92.png,0,gan
seed_2768993-lb_1--92f89929.png,0,gan
seed_6537075-lb_1--795ea612.png,0,gan
seed_3745420-lb_1--1a9f035c.png,0,gan
seed_5663564-lb_1--ac7c5b40.png,0,gan
ISIC_0031482,1,real
seed_2517165-lb_1--77531e7b.png,0,gan
seed_4885665-lb_1--9b7673b8.png,0,gan
ISIC_0030821,1,real
seed_3505997-lb_1--d7e23022.png,0,gan
seed_6997851-lb_1--a0357b66.png,0,gan
ISIC_0029308,1,real
seed_3518204-lb_1--50adecb9.png,0,gan
seed_7026635-lb_1--d60d7135.png,0,gan
seed_1967206-lb_1--cabfc432.png,0,gan
seed_7668103-lb_1--7dd78888.png,0,gan
seed_7806056-lb_1--771e2f2b.png,0,gan
ISIC_0025295,1,real
seed_289681-lb_1--0e0fab12.png,0,gan
seed_2271961-lb_1--76d9c276.png,0,gan
seed_2567085-lb_1--f7a669b7.png,0,gan
seed_2850630-lb_1--20d6a2e9.png,0,gan
ISIC_0033707,1,real
seed_375651-lb_1--0f2c7725.png,0,gan
seed_2676007-lb_1--deaeb072.png,0,gan
seed_8862115-lb_1--c229aa57.png,0,gan
seed_5105779-lb_1--6e20403c.png,0,gan
seed_6202461-lb_1--6ffb9236.png,0,gan
seed_9720083-lb_1--8feb54a7.png,0,gan
seed_6933758-lb_1--314e8c35.png,0,gan
seed_9879755-lb_1--4f4f7861.png,0,gan
seed_9469495-lb_1--66e941a1.png,0,gan
seed_3639620-lb_1--7d672a3f.png,0,gan
seed_2602628-lb_1--fbddf193.png,0,gan
ISIC_0025484,1,real
seed_3867997-lb_1--f569373e.png,0,gan
seed_6947944-lb_1--4bac0fc4.png,0,gan
seed_1193739-lb_1--47918b56.png,0,gan
seed_4932433-lb_1--415b091a.png,0,gan
seed_6725163-lb_1--a219885d.png,0,gan
seed_1670875-lb_1--43c861e7.png,0,gan
ISIC_0031899,1,real
seed_4958918-lb_1--f5fa6661.png,0,gan
seed_3129930-lb_1--b6df9f0f.png,0,gan
seed_6298111-lb_1--a76664d0.png,0,gan
seed_8239377-lb_1--869c4b78.png,0,gan
seed_5145072-lb_1--a64de706.png,0,gan
ISIC_0026191,1,real
seed_5406087-lb_1--3b2a5b51.png,0,gan
seed_1262106-lb_1--f7e2b04d.png,0,gan
seed_679664-lb_1--a6e4a8ce.png,0,gan
seed_8759561-lb_1--f270e406.png,0,gan
seed_3942689-lb_1--76999b9b.png,0,gan
ISIC_0024920,1,real
seed_9908438-lb_1--2815cbbd.png,0,gan
seed_9010054-lb_1--d5b7101f.png,0,gan
seed_2138290-lb_1--852f0960.png,0,gan
seed_1651642-lb_1--a800b137.png,0,gan
ISIC_0029315,1,real
ISIC_0027622,1,real
seed_8711970-lb_1--13d6f840.png,0,gan
seed_6850377-lb_1--e6bfdef5.png,0,gan
seed_9455889-lb_1--028781eb.png,0,gan
seed_9387605-lb_1--b8e691b4.png,0,gan
seed_4700612-lb_1--bdf99894.png,0,gan
seed_5494528-lb_1--38fe018e.png,0,gan
seed_6924770-lb_1--034c4466.png,0,gan
seed_8818545-lb_1--9005d34f.png,0,gan
ISIC_0025846,1,real
seed_8863244-lb_1--7b5aba6e.png,0,gan
seed_2195340-lb_1--4c3d0672.png,0,gan
ISIC_0027417,1,real
seed_776309-lb_1--fda3fa19.png,0,gan
seed_3889655-lb_1--67645432.png,0,gan
seed_7293641-lb_1--e01d37e3.png,0,gan
seed_3623520-lb_1--6a3be210.png,0,gan
ISIC_0031983,1,real
seed_4210094-lb_1--5347a931.png,0,gan
seed_5486166-lb_1--e7394a6e.png,0,gan
seed_3114132-lb_1--a8cd7265.png,0,gan
seed_189885-lb_1--e5ad871b.png,0,gan
seed_5289770-lb_1--a29eb70c.png,0,gan
ISIC_0034183,1,real
seed_902989-lb_1--dcaaf3a7.png,0,gan
seed_7734744-lb_1--f66f9838.png,0,gan
seed_1868236-lb_1--fcbc253a.png,0,gan
seed_6675903-lb_1--3378246b.png,0,gan
seed_6985313-lb_1--eb02ab62.png,0,gan
seed_27978-lb_1--2486b635.png,0,gan
seed_8251009-lb_1--d5a95e6c.png,0,gan
seed_7060678-lb_1--748cd010.png,0,gan
seed_1557984-lb_1--1f4380b1.png,0,gan
ISIC_0027069,1,real
ISIC_0031904,1,real
seed_8449303-lb_1--3476e133.png,0,gan
ISIC_0026768,1,real
seed_122122-lb_1--dbc00189.png,0,gan
seed_8986184-lb_1--abce3d63.png,0,gan
seed_8268990-lb_1--f01b24cc.png,0,gan
seed_7771095-lb_1--d6a4f183.png,0,gan
seed_4144203-lb_1--9cbe025d.png,0,gan
seed_1968077-lb_1--560dccba.png,0,gan
seed_9894482-lb_1--67d0d090.png,0,gan
seed_2555991-lb_1--1bdcc88f.png,0,gan
seed_9499976-lb_1--62b92ab7.png,0,gan
seed_2353721-lb_1--fd99966d.png,0,gan
seed_7007327-lb_1--79817d63.png,0,gan
ISIC_0028326,1,real
seed_6006246-lb_1--4c3c154e.png,0,gan
seed_7501799-lb_1--90aa9d09.png,0,gan
seed_6671205-lb_1--0ffc8e68.png,0,gan
seed_4827285-lb_1--3349674a.png,0,gan
seed_8110208-lb_1--b72e1102.png,0,gan
seed_8921782-lb_1--5ea7919b.png,0,gan
seed_1221183-lb_1--31e2493b.png,0,gan
seed_1173436-lb_1--4dc9efe5.png,0,gan
seed_390969-lb_1--779e7bc7.png,0,gan
seed_1400898-lb_1--083126c0.png,0,gan
seed_4491832-lb_1--1de168c5.png,0,gan
seed_4989275-lb_1--d1166518.png,0,gan
seed_7946645-lb_1--d069af0e.png,0,gan
seed_6230228-lb_1--bec38b4a.png,0,gan
seed_1351676-lb_1--2d7cc589.png,0,gan
seed_4783833-lb_1--d377c40a.png,0,gan
ISIC_0031667,1,real
seed_9036224-lb_1--96cef213.png,0,gan
ISIC_0030939,1,real
seed_7988030-lb_1--7343b0a7.png,0,gan
seed_1519176-lb_1--8d69eaee.png,0,gan
seed_8005539-lb_1--f639210b.png,0,gan
seed_6976250-lb_1--4aab1aca.png,0,gan
seed_375540-lb_1--ec61c687.png,0,gan
seed_1166331-lb_1--5af60bad.png,0,gan
seed_8524824-lb_1--bf17121f.png,0,gan
seed_8914005-lb_1--4dcd0d75.png,0,gan
seed_6312888-lb_1--95d04058.png,0,gan
seed_4196772-lb_1--44b8702a.png,0,gan
seed_6061795-lb_1--3f7ac6ad.png,0,gan
seed_7760235-lb_1--ad9dcba2.png,0,gan
seed_5746417-lb_1--8d4f33b6.png,0,gan
seed_8587228-lb_1--2f5e1281.png,0,gan
seed_1448080-lb_1--a077dce5.png,0,gan
seed_8097942-lb_1--f67186c4.png,0,gan
seed_290826-lb_1--d0ce99c9.png,0,gan
seed_5406856-lb_1--dc5b8d30.png,0,gan
seed_2904777-lb_1--3deb719d.png,0,gan
seed_7396788-lb_1--c3fa1ef1.png,0,gan
seed_834668-lb_1--74b1e7cd.png,0,gan
seed_6060786-lb_1--43b13f04.png,0,gan
seed_1675960-lb_1--24325445.png,0,gan
seed_7887821-lb_1--866f98ac.png,0,gan
seed_8091254-lb_1--566ed3b0.png,0,gan
seed_3125489-lb_1--e8ebd530.png,0,gan
seed_2868575-lb_1--9708896e.png,0,gan
ISIC_0029479,1,real
seed_1580310-lb_1--dff5b93d.png,0,gan
seed_9801544-lb_1--e1fa073b.png,0,gan
seed_4927947-lb_1--aa3a563a.png,0,gan
seed_1191314-lb_1--2a817d97.png,0,gan
seed_5325345-lb_1--982c3824.png,0,gan
seed_4641706-lb_1--f243a5e7.png,0,gan
seed_7312518-lb_1--5e41bddb.png,0,gan
seed_509156-lb_1--84d7ca6e.png,0,gan
seed_1777675-lb_1--4658f549.png,0,gan
ISIC_0025473,1,real
seed_7148143-lb_1--e1db26e3.png,0,gan
seed_8585495-lb_1--13345a86.png,0,gan
seed_3884633-lb_1--3491e61e.png,0,gan
seed_479374-lb_1--a887027d.png,0,gan
seed_6698444-lb_1--f043bfdd.png,0,gan
seed_1868035-lb_1--2eef581d.png,0,gan
seed_5541802-lb_1--cf8e5a93.png,0,gan
seed_6317669-lb_1--26cd7517.png,0,gan
seed_6458471-lb_1--3d111af6.png,0,gan
seed_1749031-lb_1--52e70a6b.png,0,gan
seed_6180671-lb_1--b2602ef8.png,0,gan
seed_7319530-lb_1--73cbeac9.png,0,gan
seed_6305435-lb_1--432e0d7e.png,0,gan
ISIC_0031594,1,real
seed_2373562-lb_1--9da0bdd7.png,0,gan
